"start";"end";"Org";"Nome do profissional de saúde";"Qual o distrito de saúde?";"Qual o distrito de saúde?/DABEL";"Qual o distrito de saúde?/DABEN";"Qual o distrito de saúde?/DAENT";"Qual o distrito de saúde?/DAGUA";"Qual o distrito de saúde?/DAICO";"Qual o distrito de saúde?/DAMOS";"Qual o distrito de saúde?/DAOUT";"Qual o distrito de saúde?/DASAC";"Nome do ponto de venda ou do proprietário";"Telefone de contato";"Localização";"_Localização_latitude";"_Localização_longitude";"_Localização_altitude";"_Localização_precision";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2025-04-10 10:37:34.545000-03:00";"2025-04-10 10:38:15.116000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Supermercado Líder castanheira";"4008-1005";"-1.403642 -48.430348 4.200000286102295 12.824999809265137";"-1.403642";"-48.430348";"4.200000286102295";"12.824999809265137";"461611963";"fdf2dbc0-90eb-471d-84d5-2e80852b2ca1";"2025-04-10 13:38:14";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"58"
"2025-04-10 11:08:46.139000-03:00";"2025-04-10 11:09:30.761000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Supermercado Líder independência";"4008-1028";"-1.371914 -48.443058 1.7999999523162842 22.55299949645996";"-1.371914";"-48.443058";"1.7999999523162842";"22.55299949645996";"461629868";"5dbc0c50-e1e3-42d5-9db4-18931bb63dfc";"2025-04-10 14:09:31";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"59"
"2025-04-10 11:37:33.111000-03:00";"2025-04-10 11:38:06.570000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Supermercado Líder augusto Montenegro";"4008-1033";"-1.340241 -48.451973 1.2000000476837158 16.761999130249023";"-1.340241";"-48.451973";"1.2000000476837158";"16.761999130249023";"461645799";"9ded7844-7238-4b27-92cb-8cce2f0ed243";"2025-04-10 14:38:06";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"60"
"2025-04-11 09:57:39.043000-03:00";"2025-04-11 09:58:45.712000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Açaí do Francisco";"91 98605-9911";"-1.471526 -48.499973 -11.699999809265137 9.199999809265137";"-1.471526";"-48.499973";"-11.699999809265137";"9.199999809265137";"462158993";"e54814fa-5ff2-47f9-9acd-56e7a9baefce";"2025-04-11 12:58:46";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"61"
"2025-04-24 10:19:31.979000-03:00";"2025-04-24 10:20:19.530000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Doce açaí";"91 98614-8181";"-1.423331 -48.472763 -5.400000095367432 25.917999267578125";"-1.423331";"-48.472763";"-5.400000095367432";"25.917999267578125";"469242717";"5c8ce445-0151-470b-b676-d2ced23fef5b";"2025-04-24 13:20:22";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"62"
"2025-04-25 10:13:22.252000-03:00";"2025-04-25 10:13:58.222000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Açaí do Rodrigol";"91 98925-4065";"-1.465718 -48.479567 -11 16.711000442504883";"-1.465718";"-48.479567";"-11";"16.711000442504883";"469796139";"b1a1c43d-d833-4746-9f06-6f07061884fb";"2025-04-25 13:14:00";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"63"
"2025-04-25 10:13:58.284000-03:00";"2025-04-25 10:22:08.036000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Açaí da Nita";"91 98096-4839";"-1.464145 -48.477143 -8.800000190734863 11.699999809265137";"-1.464145";"-48.477143";"-8.800000190734863";"11.699999809265137";"469801495";"97861c48-b88d-4722-9184-ae1b6411187a";"2025-04-25 13:22:11";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"64"
"2025-04-25 11:04:17.646000-03:00";"2025-04-25 11:05:19.843000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Açaí do Zeca";"91 99392-9713";"-1.439194 -48.471486 -10.59999942779541 21.2450008392334";"-1.439194";"-48.471486";"-10.59999942779541";"21.2450008392334";"469828061";"fff70d40-f660-42be-a9f5-7b90897e2e42";"2025-04-25 14:05:22";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"65"
"2025-04-29 09:54:52.141000-03:00";"2025-04-29 10:36:51.343000-03:00";"";"AMANDA Souza";"";"";"";"";"";"";"";"";"";"Açaí da Japonesa";"9198205-2712";"-1.472205 -48.45978 -11.09999942779541 14.51099967956543";"-1.472205";"-48.45978";"-11.09999942779541";"14.51099967956543";"471777263";"804ebae6-cc4d-431e-9c1e-0d6432767adb";"2025-04-29 13:36:54";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"66"
"2025-04-29 11:07:13.675000-03:00";"2025-04-29 11:08:04.069000-03:00";"";"Amanda Souza";"";"";"";"";"";"";"";"";"";"Açaí do Yan";"91 99155-5702";"-1.449677 -48.453153 -11.899999618530273 20.1200008392334";"-1.449677";"-48.453153";"-11.899999618530273";"20.1200008392334";"471795864";"5aef3cc8-e8aa-4644-8337-c0f909f91319";"2025-04-29 14:08:06";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"67"
"2025-04-29 11:15:01.775000-03:00";"2025-04-29 11:15:56.581000-03:00";"";"AMANDA SOUZA";"";"";"";"";"";"";"";"";"";"Sê tu uma benção";"91 98899-1604";"-1.446653 -48.45284 -12.300000190734863 14.131999969482422";"-1.446653";"-48.45284";"-12.300000190734863";"14.131999969482422";"471800887";"646dcb9e-6a52-4eb7-849a-3a4807a3866a";"2025-04-29 14:15:59";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"68"
"2025-04-30 12:04:10.080000-03:00";"2025-04-30 12:05:00.947000-03:00";"";"AMANDA SOUZA";"";"";"";"";"";"";"";"";"";"Açaí do Ronaldo";"91 98182-3030";"-1.383369 -48.436739 0.4999999701976776 13.541000366210938";"-1.383369";"-48.436739";"0.4999999701976776";"13.541000366210938";"472402214";"aba0db37-36a0-41d0-b797-33220ddd8468";"2025-04-30 15:05:03";"";"";"submitted_via_web";"";"vreXFtC8vF5hwsau2wtS5v";"";"69"
"2025-07-18 12:11:59.706000-03:00";"2025-07-18 12:17:13.804000-03:00";"";"Edson Augusto Bento Da Silva";"";"";"";"";"";"";"";"";"";"Açaí Jesus";"980287843";"-1.458638 -48.464447 -2.1000001430511475 14.826000213623047";"-1.458638";"-48.464447";"-2.1000001430511475";"14.826000213623047";"520055313";"a13a07e0-b69c-4d4c-a7f3-1d90157ec6db";"2025-07-18 15:17:13";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"70"
"2025-07-28 15:32:27.204000-03:00";"2025-08-25 09:18:39.646000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do Miguel";"91984703003";"-1.469404 -48.459381 -10.09999942779541 11.47700023651123";"-1.469404";"-48.459381";"-10.09999942779541";"11.47700023651123";"527036515";"08610f4e-a3c6-49ce-817b-45d7da82c785";"2025-07-28 19:11:49";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"71"
"2025-07-28 16:11:48.515000-03:00";"2025-08-25 09:18:56.216000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do Matheus";"91982562093";"-1.465981 -48.463193 -9.300000190734863 25.107999801635742";"-1.465981";"-48.463193";"-9.300000190734863";"25.107999801635742";"527619571";"a708cfdc-4105-42f9-af2c-7a690b2dd717";"2025-07-29 14:48:15";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"72"
"2025-07-29 11:48:13.174000-03:00";"2025-08-25 09:19:10.860000-03:00";"";"Jairo das neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do ageu";"91991040396";"-1.465586 -48.463244 -10 38.606998443603516";"-1.465586";"-48.463244";"-10";"38.606998443603516";"527621343";"87f5e053-b020-4ced-a36c-6f01aa172b84";"2025-07-29 14:50:15";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"73"
"2025-07-29 11:50:12.942000-03:00";"2025-08-25 09:19:27.821000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do Eládio";"91988468990";"-1.464307 -48.463267 -11 23.867000579833984";"-1.464307";"-48.463267";"-11";"23.867000579833984";"527624026";"2afec24f-103b-4afb-a58b-b71ace723bfd";"2025-07-29 14:53:17";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"74"
"2025-07-29 11:53:14.513000-03:00";"2025-08-25 09:19:55.210000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Oba açaí";"91987450067";"-1.463963 -48.463316 -11.199999809265137 29.54400062561035";"-1.463963";"-48.463316";"-11.199999809265137";"29.54400062561035";"527625839";"944e5fce-f064-4aaa-9034-20ca91576b25";"2025-07-29 14:55:06";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"75"
"2025-07-29 11:55:04.903000-03:00";"2025-08-25 09:20:10.254000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do ze";"91993622202";"-1.463885 -48.463446 -11.399999618530273 23.052000045776367";"-1.463885";"-48.463446";"-11.399999618530273";"23.052000045776367";"527627612";"ad269920-7914-4a1d-afd1-0472a3dcb121";"2025-07-29 14:56:50";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"76"
"2025-07-29 11:56:48.080000-03:00";"2025-08-25 09:20:24.363000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí imperium";"9193942871";"-1.46252 -48.463271 -10.300000190734863 15.822999954223633";"-1.46252";"-48.463271";"-10.300000190734863";"15.822999954223633";"527629941";"eda27c95-b379-41d5-a47a-cf1a005a23dd";"2025-07-29 14:59:23";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"77"
"2025-07-29 11:59:20.183000-03:00";"2025-08-25 09:20:38.530000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Sabor açaí";"91981456509";"-1.467424 -48.460322 -8 18.83799934387207";"-1.467424";"-48.460322";"-8";"18.83799934387207";"527832039";"14280c42-9c2a-446d-b7fc-c32a35baf312";"2025-07-29 19:40:10";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"78"
"2025-07-29 16:40:08.222000-03:00";"2025-08-25 09:20:51.782000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Acai do japa";"91999999999";"-1.465143 -48.457874 -10.59999942779541 12.57699966430664";"-1.465143";"-48.457874";"-10.59999942779541";"12.57699966430664";"528700995";"c971d69d-c4bc-48bb-a4d4-5782af5ae7d4";"2025-07-30 20:19:34";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"79"
"2025-07-30 17:19:08.461000-03:00";"2025-08-25 10:13:31.812000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do Raimundo";"91988888888";"-1.464705 -48.457793 -10.59999942779541 15.70300006866455";"-1.464705";"-48.457793";"-10.59999942779541";"15.70300006866455";"528701399";"bee78d41-4a7f-4210-9bce-d0da5f6e98e5";"2025-07-30 20:20:42";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"80"
"2025-07-30 17:20:36.598000-03:00";"2025-08-25 10:13:46.878000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Cai Deus proverá";"91977777777";"-1.463488 -48.45867 -11.09999942779541 25.027999877929688";"-1.463488";"-48.45867";"-11.09999942779541";"25.027999877929688";"528701906";"2f07a7fa-ac44-4756-91f7-a0739eafebdb";"2025-07-30 20:22:19";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"81"
"2025-07-30 17:22:17.918000-03:00";"2025-08-25 10:14:01.193000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí promessa de Deus";"91966666666";"-1.463462 -48.458682 -11.09999942779541 19.76099967956543";"-1.463462";"-48.458682";"-11.09999942779541";"19.76099967956543";"528702182";"9c39befb-d652-44ca-86e1-a6965a146829";"2025-07-30 20:23:08";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"82"
"2025-07-30 17:22:59.751000-03:00";"2025-08-25 10:14:17.421000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí da eloa";"91983324312";"-1.460136 -48.458216 -11.59999942779541 13.704000473022461";"-1.460136";"-48.458216";"-11.59999942779541";"13.704000473022461";"528703525";"cfd93a4c-a509-4e01-b2c7-e6923a575b9f";"2025-07-30 20:26:18";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"83"
"2025-07-30 17:26:11.880000-03:00";"2025-08-25 10:14:29.751000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do zeu";"91981871293";"-1.460322 -48.456914 -12 14.53600025177002";"-1.460322";"-48.456914";"-12";"14.53600025177002";"528704421";"8a7259d8-5183-408e-918b-d8b9dda2affd";"2025-07-30 20:28:11";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"84"
"2025-07-30 17:28:10.178000-03:00";"2025-08-25 10:14:44.078000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do daniel";"91955555555";"-1.46031 -48.457014 -12 13.663999557495117";"-1.46031";"-48.457014";"-12";"13.663999557495117";"528704947";"547a15a7-5615-4f3f-b75f-3e9a74627b98";"2025-07-30 20:29:20";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"85"
"2025-07-30 17:29:19.463000-03:00";"2025-08-25 10:14:58.980000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí quero mais";"91985651972";"-1.459956 -48.459737 -11.09999942779541 18.316999435424805";"-1.459956";"-48.459737";"-11.09999942779541";"18.316999435424805";"528705646";"35de1ecc-528a-4ce4-a75d-c8dff6f5c2e0";"2025-07-30 20:31:38";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"86"
"2025-07-30 17:31:36.180000-03:00";"2025-08-25 10:15:13.797000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí da marcilene";"91987654321";"-1.459702 -48.460212 -10.5 11.788999557495117";"-1.459702";"-48.460212";"-10.5";"11.788999557495117";"528706798";"7a29409b-6847-40c5-823c-e8357345f9be";"2025-07-30 20:34:14";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"87"
"2025-07-30 17:34:12.337000-03:00";"2025-08-25 10:15:36.667000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí nossa senhora de nazare";"91944444444";"-1.459286 -48.459388 -10.899999618530273 14.628999710083008";"-1.459286";"-48.459388";"-10.899999618530273";"14.628999710083008";"528707559";"2c0c93ef-d0d2-498f-8f93-20fd6246b101";"2025-07-30 20:35:58";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"88"
"2025-07-30 17:35:58.153000-03:00";"2025-08-25 10:15:53.265000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Açaí do dudu";"91977778888";"-1.458706 -48.45825 -10.899999618530273 14.005000114440918";"-1.458706";"-48.45825";"-10.899999618530273";"14.005000114440918";"528708935";"1ae37cc2-391c-488d-b738-3427315fc3e5";"2025-07-30 20:39:15";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"89"
"2025-07-30 17:39:13.001000-03:00";"2025-08-25 10:16:08.016000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Roxo por acai";"91988883333";"-1.458444 -48.458287 -11.09999942779541 23.426000595092773";"-1.458444";"-48.458287";"-11.09999942779541";"23.426000595092773";"528709261";"6e82d6f7-8575-4636-b1b4-50356a403a83";"2025-07-30 20:40:27";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"90"
"2025-07-30 17:40:24.537000-03:00";"2025-08-25 10:16:24.880000-03:00";"";"Jairo das Neves ferreira";"";"";"";"";"";"";"";"";"";"Hoa Brasil comércio importação e exportação";"9184361192";"-1.458626 -48.460698 -10.59999942779541 11.8149995803833";"-1.458626";"-48.460698";"-10.59999942779541";"11.8149995803833";"528710845";"5f276e20-f100-4c99-a65a-d51a7686ffd8";"2025-07-30 20:45:09";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"91"
"2025-08-13 12:50:09.371000-03:00";"2025-08-13 12:52:27.697000-03:00";"";"Victor Brito";"";"";"";"";"";"";"";"";"";"Açaí líder";"91 9348-4395";"-1.456911 -48.450645 -9.800000190734863 15.36299991607666";"-1.456911";"-48.450645";"-9.800000190734863";"15.36299991607666";"538571011";"fa3e267d-9da9-4ac0-9562-36304b4d486c";"2025-08-13 15:52:28";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"92"
"2025-08-13 13:41:05.374000-03:00";"2025-08-14 12:11:26.899000-03:00";"";"Isabelle Monteiro";"";"";"";"";"";"";"";"";"";"Açaí Marajó";"91993589527";"-1.367753 -48.428394 -2.5 38.08700180053711";"-1.367753";"-48.428394";"-2.5";"38.08700180053711";"539285180";"ed0a2c00-4b06-4091-ac37-9d6d07ac792b";"2025-08-14 15:11:29";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"93"
"2025-08-14 12:11:26.985000-03:00";"2025-08-14 12:15:12.633000-03:00";"";"Isabelle Monteiro";"";"";"";"";"";"";"";"";"";"Açaí do Rony";"91986303356";"-1.368652 -48.428964 -1.899999976158142 56.25";"-1.368652";"-48.428964";"-1.899999976158142";"56.25";"539287784";"0b5fdf5f-5631-4395-891e-dd7a4bc69442";"2025-08-14 15:15:14";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"94"
"2025-08-18 09:27:46.939000-03:00";"2025-08-18 09:30:06.543000-03:00";"";"Vanessa Nunes lameira da silva";"";"";"";"";"";"";"";"";"";"Daniele Gonçalves";"998344463";"-1.406847 -48.396287 2.299999952316284 8";"-1.406847";"-48.396287";"2.299999952316284";"8";"541142672";"9af00d30-764f-4af0-816d-742215b0315c";"2025-08-18 12:30:06";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"95"
"2025-08-13 11:38:17.558000-03:00";"2025-08-18 10:26:12.988000-03:00";"";"ELIDIA CRISTINA MATOS DA CUNHA";"";"";"";"";"";"";"";"";"";"ACAI DUBOM";"91986448286";"-1.456076 -48.455549 -12.300000190734863 15.263999938964844";"-1.456076";"-48.455549";"-12.300000190734863";"15.263999938964844";"541188954";"124e050f-3c60-4c4d-8bb6-c4a2257e807e";"2025-08-18 13:26:13";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"96"
"2025-08-19 10:36:05.346000-03:00";"2025-08-19 10:37:00.922000-03:00";"";"Max Souza Barroso";"";"";"";"";"";"";"";"";"";"Açaí da May";"91980589891";"-1.418206 -48.470494 -9.59999942779541 11.482000350952148";"-1.418206";"-48.470494";"-9.59999942779541";"11.482000350952148";"541885898";"78327f80-cf4f-478d-b714-a41ca903692c";"2025-08-19 13:37:02";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"97"
"2025-08-13 11:37:41.967000-03:00";"2025-08-20 14:42:51.191000-03:00";"";"CHARLES DA SILVEIRA RODRIGUES";"";"";"";"";"";"";"";"";"";"Açaí UEPA teste";"993615177";"-1.427103 -48.455033 5.400000095367432 18.26300048828125";"-1.427103";"-48.455033";"5.400000095367432";"18.26300048828125";"542818702";"6b431dd1-9e5b-46c0-ae0e-662ca86fd17c";"2025-08-20 17:42:51";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"98"
"2025-08-21 10:17:44.814000-03:00";"2025-08-21 10:19:31.586000-03:00";"";"Gleiciane do Rosário";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Paulo";"999999999999999";"-1.411069 -48.396337 20.772815310264633 22.99883579905725";"-1.411069";"-48.396337";"20.772815310264633";"22.99883579905725";"543355049";"c5aeffb6-3a40-4217-a628-ad1f840f0449";"2025-08-21 13:19:32";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"99"
"2025-08-22 09:22:27.585000-03:00";"2025-08-22 09:47:11.027000-03:00";"";"ADRIANO FRANCO DIAS";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Irmão";"91980782466";"-1.40188 -48.4481 -0.4000000059604645 1.7660000324249268";"-1.40188";"-48.4481";"-0.4000000059604645";"1.7660000324249268";"544040890";"ea0115e1-c7d4-4cd7-a4a5-ad15eb66c3ef";"2025-08-22 12:47:13";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"100"
"2025-08-22 11:11:22.893000-03:00";"2025-08-22 11:13:45.754000-03:00";"";"ADRIANO FRANCO DIAS";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí H. k";"91986412723";"-1.403286 -48.447904 -3.1000003814697266 3.0940001010894775";"-1.403286";"-48.447904";"-3.1000003814697266";"3.0940001010894775";"544100451";"45a56467-a303-41c2-9f3a-c581aa3d2642";"2025-08-22 14:13:48";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"101"
"2025-08-25 09:00:15.202000-03:00";"2025-08-25 09:01:34.675000-03:00";"";"Aldus Artur Brito dos Santos";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Antonio Luiz Nogueira de Souza";"91986378711";"-1.44699 -48.450776 -11.09999942779541 15.395000457763672";"-1.44699";"-48.450776";"-11.09999942779541";"15.395000457763672";"545478443";"1b9d7508-1b04-40fb-871a-f6a65843c200";"2025-08-25 12:01:36";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"102"
"2025-08-25 09:06:54.427000-03:00";"2025-08-25 09:07:43.680000-03:00";"";"Ruth Silva";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai do Zé";"91993778414";"-1.473577 -48.480991 -11.199999809265137 15.82699966430664";"-1.473577";"-48.480991";"-11.199999809265137";"15.82699966430664";"545483486";"fedc6a62-ed34-4b8c-862f-e273193420a3";"2025-08-25 12:07:45";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"103"
"2025-08-25 09:07:43.774000-03:00";"2025-08-25 09:10:31.738000-03:00";"";"Ruth Silva";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai do Davi";"91985323432";"-1.47388 -48.480758 -11 18.31100082397461";"-1.47388";"-48.480758";"-11";"18.31100082397461";"545485883";"8a55ae1a-28d5-48b7-b43c-ca432ba13378";"2025-08-25 12:10:34";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"104"
"2025-08-25 09:10:31.918000-03:00";"2025-08-25 09:15:34.450000-03:00";"";"Ruth Silva";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai do Mateus";"9192684009";"-1.473608 -48.479667 -10.800000190734863 12.508000373840332";"-1.473608";"-48.479667";"-10.800000190734863";"12.508000373840332";"545490332";"1d70afe4-3de0-4bfe-8448-8385b9b86fb2";"2025-08-25 12:15:36";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"105"
"2025-08-13 11:32:13.061000-03:00";"2025-08-25 09:16:46.015000-03:00";"";"FABIO C OLIVEIRA";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Daniel";"91984420169";"-1.444778 -48.450962 -10.699999809265137 19.649999618530273";"-1.444778";"-48.450962";"-10.699999809265137";"19.649999618530273";"545491309";"26b34a37-cd2e-4bcf-a5aa-7fe8c3c68878";"2025-08-25 12:16:47";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"106"
"2025-08-25 09:15:34.619000-03:00";"2025-08-25 09:18:24.069000-03:00";"";"Ruth Silva";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai da loira";"91999999999";"-1.473459 -48.480018 -10.300000190734863 7.758999824523926";"-1.473459";"-48.480018";"-10.300000190734863";"7.758999824523926";"545492854";"6925a7ca-1d1f-47c1-8bf0-95edd8405c57";"2025-08-25 12:18:26";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"107"
"2025-08-25 09:07:26.764000-03:00";"2025-08-25 09:22:25.777000-03:00";"";"Adriana Monteiro dos Santos";"";"";"";"";"";"";"";"";"";"Maria Henriete Pantoja barbosa";"91992029613";"-1.445514 -48.450397 -10.699999809265137 12.166000366210938";"-1.445514";"-48.450397";"-10.699999809265137";"12.166000366210938";"545496277";"a9dfbbe4-388a-40ec-9e43-addb53928c72";"2025-08-25 12:22:31";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"108"
"2025-08-25 09:22:25.931000-03:00";"2025-08-25 09:24:27.171000-03:00";"";"Adriana Monteiro dos santos";"";"";"";"";"";"";"";"";"";"Abimael dos santos Açaí no ponto";"91982885937";"-1.446023 -48.450631 -11.399999618530273 21.142000198364258";"-1.446023";"-48.450631";"-11.399999618530273";"21.142000198364258";"545498049";"ed4dbfcf-3c6c-411b-9a88-87a54ada0889";"2025-08-25 12:24:33";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"109"
"2025-08-24 21:10:38.298000-03:00";"2025-08-25 09:24:58.523000-03:00";"";"Antonio Neto e André Souza";"DASAC";"0";"0";"0";"0";"0";"0";"0";"1";"Rei do açaí";"91987018032";"-1.426095 -48.466853 -16 12.5";"-1.426095";"-48.466853";"-16";"12.5";"545498333";"c73f897b-882d-4a90-a56c-1548a9684ff7";"2025-08-25 12:24:58";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"110"
"2025-08-25 09:24:27.442000-03:00";"2025-08-25 09:26:34.453000-03:00";"";"Adriana Monteiro dos santos";"";"";"";"";"";"";"";"";"";"Açaí do Beto";"91998228034";"-1.445924 -48.451105 -11.199999809265137 13.82699966430664";"-1.445924";"-48.451105";"-11.199999809265137";"13.82699966430664";"545499739";"b98fe770-30a1-4901-b98d-5c9a88b2a32b";"2025-08-25 12:26:40";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"111"
"2025-08-25 09:26:07.413000-03:00";"2025-08-25 09:27:04.900000-03:00";"";"Larysse Pacheco";"DASAC";"0";"0";"0";"0";"0";"0";"0";"1";"Açaí do Jair";"91988380393";"-1.415542 -48.472137 21.3929443359375 14.631999969482422";"-1.415542";"-48.472137";"21.3929443359375";"14.631999969482422";"545500039";"4fede5ff-af30-4bae-bcde-bad279fc781f";"2025-08-25 12:27:05";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"112"
